regime,sigma_s,snr_db,xi,z,K,A0,Pe_reference,Pe_interp_free,abs_err_interp_free,rel_err_interp_free,eta_f64,ref_in_range,f64_in_range
moderate,0.05,40,3.9251704702016945,1.372568,10,0.032455764185176803,1.18270795826478786e-01,1.18270795826479827e-01,1.040834e-15,8.800432e-15,2.435455e-16,1,1
moderate,0.05,44,1.5589796179013347,0.136027,5,0.20663358805304985,1.72535610510533184e-02,1.72535610510533566e-02,3.816392e-17,2.211944e-15,2.203408e-17,1,1
moderate,0.1,34,2.343929099334801,3.906480,20,0.022753069425893991,2.58715802691491470e-01,2.58715802692222496e-01,7.310264e-13,2.825596e-12,7.003092e-13,1,1
moderate,0.1,38,3.4794514946778476,5.431669,20,0.010325052945346563,2.89007644436636291e-01,2.89007644436644395e-01,8.104628e-15,2.804295e-14,1.572031e-14,1,1
moderate,0.1,40,2.0952223289905647,1.564393,10,0.028476039986531879,1.50213383611273871e-01,1.50213383611275120e-01,1.249001e-15,8.314844e-15,1.332235e-15,1,1
moderate,0.1,44,1.7703548483150862,0.704656,10,0.03988857690310342,8.45351906209992898e-02,8.45351906210032311e-02,3.941292e-15,4.662309e-14,1.595228e-15,1,1
moderate,0.2,40,2.1058984181326674,6.321914,20,0.0070465570290065465,3.24928707251311899e-01,3.24928707254912297e-01,3.600398e-12,1.108058e-11,1.217946e-12,1,1
strong,0.05,30,2.0632190890069535,0.501939,10,0.11760837064570223,1.68426173874763357e-01,1.68426173874763163e-01,1.942890e-16,1.153556e-15,3.814234e-16,1,1
strong,0.05,34,4.2638680087912091,1.354249,10,0.027503646641799651,2.52640586187836247e-01,2.52640586187836469e-01,2.220446e-16,8.788952e-16,9.359486e-16,1,1
strong,0.05,40,4.4725501368079907,0.746804,10,0.024996687276808836,1.88657668415593283e-01,1.88657668415594060e-01,7.771561e-16,4.119399e-15,4.633921e-16,1,1
strong,0.1,30,0.879569170758838,0.364422,5,0.16198871921871602,2.36452044631355163e-01,2.36452044631355052e-01,1.110223e-16,4.695341e-16,4.714853e-16,1,1
strong,0.1,34,0.83450178098155059,0.206836,5,0.18007871237294149,1.98638964517028366e-01,1.98638964517028394e-01,2.775558e-17,1.397288e-16,1.840532e-16,1,1
strong,0.1,38,3.7858254424299176,2.694619,20,0.0087215079839582516,3.28960222511834821e-01,3.28960222511833489e-01,1.332268e-15,4.049935e-15,3.013975e-15,1,1
strong,0.1,40,3.9843376879053922,2.370767,20,0.0078740826003118273,3.14788017264946429e-01,3.14788017264930553e-01,1.587619e-14,5.043454e-14,2.265571e-15,1,1
strong,0.1,44,3.9148694483913156,1.444146,10,0.0081560117102038639,2.60862233776469554e-01,2.60862233776469166e-01,3.885781e-16,1.489591e-15,1.024474e-15,1,1
strong,0.2,34,1.8255306005823881,3.972043,20,0.0093772384084038138,3.85868035470383619e-01,3.85868035469655979e-01,7.276402e-13,1.885723e-12,1.126015e-13,1,1
strong,0.2,38,0.5970397232630541,0.267882,5,0.08772928896298976,2.98575656297387304e-01,2.98575656297387249e-01,5.551115e-17,1.859199e-16,6.796679e-17,1,1
strong,0.2,44,3.9360763185945742,5.839367,20,0.002017080106215144,3.99705661220915442e-01,3.99705661220635722e-01,2.797207e-13,6.998167e-13,1.953203e-14,1,1
strong,0.3,34,1.7121424261346485,7.861409,20,0.0047379288124308003,4.35800001398639669e-01,4.35800001401048576e-01,2.408906e-12,5.527550e-12,6.829788e-13,1,1
strong,0.3,38,0.86953460358093115,1.279331,10,0.018369868285922512,3.52273174494957431e-01,3.52273174494956542e-01,8.881784e-16,2.521277e-15,1.740478e-15,1,1
weak,0.05,34,2.642973750099431,4.964826,20,0.071611285574727832,6.13850460705472473e-02,6.13850460358662531e-02,3.468099e-11,5.649746e-10,5.805538e-12,1,1
weak,0.05,38,3.8977402747142693,6.815557,20,0.032914269207770894,8.46062772199984020e-02,8.46062772200557589e-02,5.735690e-14,6.779272e-13,2.080022e-13,1,1
weak,0.05,40,4.0886765783867709,5.957281,20,0.029911447152676095,6.98432790907379947e-02,6.98432790908463108e-02,1.083161e-13,1.550845e-12,8.466773e-14,1,1
weak,0.1,34,1.533570592136724,6.687696,20,0.053162946881649027,1.31466397589427131e-01,1.31466397589513173e-01,8.604228e-14,6.544812e-13,6.853700e-14,1,1
weak,0.1,44,1.6937442096902571,2.579885,20,0.043579804113115454,3.41084143483344759e-02,3.41084143483365576e-02,2.081668e-15,6.103093e-14,7.692943e-16,1,1
weak,0.3,38,0.53603970936454426,4.640067,20,0.048346081056381156,3.23739091133514567e-01,3.23739091133511681e-01,2.886580e-15,8.916377e-15,6.434077e-16,1,1
moderate,0.05,30,3.7998982454555681,4.067758,20,0.03463143098141596,2.49351991908897230e-01,2.49351991908890458e-01,6.772360e-15,2.715984e-14,5.208984e-15,1,1
moderate,0.05,34,4.0441158046786851,2.907156,20,0.030574352970725253,2.04303827062311677e-01,2.04303827062306431e-01,5.245804e-15,2.567648e-14,1.735670e-15,1,1
moderate,0.05,38,2.6873837402981504,0.809713,10,0.069261934404884609,7.93341197347965793e-02,7.93341197347964405e-02,1.387779e-16,1.749284e-15,9.565965e-17,1,1
moderate,0.05,40,4.8748138972489645,2.117169,20,0.021041179222750998,1.62760944385168083e-01,1.62760944385166084e-01,1.998401e-15,1.227814e-14,6.737775e-16,1,1
moderate,0.05,44,0.95303637874379321,0.047910,5,0.58667586524304682,2.35981150913492123e-02,2.35981150913492123e-02,0.000000e+00,0.000000e+00,9.783181e-19,1,1
moderate,0.1,30,0.99572483663839573,1.115691,10,0.1262646484603675,2.00801056460026051e-01,2.00801056460025995e-01,5.551115e-17,2.764485e-16,1.396412e-16,1,1
moderate,0.1,34,3.1758295213188417,7.171737,20,0.012393706446118953,3.25785223272032243e-01,3.25785223272191615e-01,1.593725e-13,4.891950e-13,6.552367e-14,1,1
moderate,0.1,38,1.5944715218776242,1.140403,10,0.049177596424976121,1.35626177068317311e-01,1.35626177068303377e-01,1.393330e-14,1.027331e-13,7.708803e-15,1,1
moderate,0.1,40,1.2492466432440612,0.555857,10,0.080142488376217819,9.69872037065652726e-02,9.69872037065639958e-02,1.276756e-15,1.316417e-14,6.484588e-16,1,1
moderate,0.1,44,1.6464816297293561,0.609466,10,0.046118572162258897,7.82638182177862324e-02,7.82638182177868291e-02,5.967449e-16,7.624786e-15,3.445567e-16,1,1
moderate,0.3,44,1.5239666328442634,4.700106,20,0.0059802297913707364,3.11143924105546366e-01,3.11143924105635961e-01,8.959500e-14,2.879536e-13,5.791775e-14,1,1
strong,0.05,30,1.8853031970573926,0.418849,5,0.14093908629910021,1.56224832482449644e-01,1.56224832482449338e-01,3.053113e-16,1.954307e-15,3.356942e-16,1,1
strong,0.05,34,4.5045562553289509,1.511474,10,0.024642695497336015,2.64133137546008423e-01,2.64133137546011199e-01,2.775558e-15,1.050818e-14,1.060020e-15,1,1
strong,0.05,38,3.1601110712186289,0.469277,5,0.050079453260491437,1.49224349210502205e-01,1.49224349210502150e-01,5.551115e-17,3.719979e-16,2.951983e-16,1,1
strong,0.05,40,3.7790942450880398,0.533149,10,0.035013855008611233,1.57996931725208262e-01,1.57996931725207457e-01,8.049117e-16,5.094477e-15,3.274920e-16,1,1
strong,0.05,44,1.6009998937180079,0.060146,5,0.19583145957503581,4.46590657319775111e-02,4.46590657319774625e-02,4.857226e-17,1.087624e-15,4.802460e-17,1,1
strong,0.1,30,3.0598876793888103,4.421641,20,0.013350744837009453,3.80041567828166615e-01,3.80041567828083793e-01,8.282264e-14,2.179305e-13,9.862691e-15,1,1
strong,0.1,34,3.293182588260791,3.231512,20,0.011526121476824615,3.49561471091344611e-01,3.49561471091323239e-01,2.137179e-14,6.113887e-14,4.686431e-15,1,1
strong,0.1,38,3.7686932274131824,2.670286,20,0.0088009839663575219,3.28083010739662284e-01,3.28083010739656900e-01,5.384582e-15,1.641225e-14,2.961736e-15,1,1
strong,0.1,40,1.8421814702149117,0.506750,10,0.036837954619968256,1.75370440775961034e-01,1.75370440775960756e-01,2.775558e-16,1.582683e-15,4.229331e-16,1,1
strong,0.1,44,3.1774093932597474,0.951305,10,0.012381384392575369,2.19037261369903064e-01,2.19037261369902314e-01,7.494005e-16,3.421338e-15,6.493772e-16,1,1
strong,0.2,38,2.7806177904354397,5.814614,20,0.0040417366585785326,4.04102231942042589e-01,4.04102231941662282e-01,3.803069e-13,9.411156e-13,2.587115e-14,1,1
strong,0.2,40,2.2785023916977245,3.101249,20,0.006019388110702047,3.54850244531178360e-01,3.54850244530155123e-01,1.023237e-12,2.883574e-12,1.018599e-13,1,1
strong,0.2,44,3.2420405229030638,3.961644,20,0.0029731269978838281,3.69208591683910958e-01,3.69208591683820864e-01,9.009460e-14,2.440209e-13,7.396126e-15,1,1
strong,0.3,40,1.8620303607623239,4.660091,20,0.0040058488943410112,3.97991702714232398e-01,3.97991702713738960e-01,4.934386e-13,1.239821e-12,9.691906e-14,1,1
strong,0.3,44,2.889177156011054,7.078963,20,0.0016638694887493068,4.17591470427198241e-01,4.17591470426074807e-01,1.123435e-12,2.690272e-12,4.624441e-14,1,1
weak,0.05,34,1.869730832763868,2.480959,20,0.14330649405147161,2.75759515423863073e-02,2.75759515423823487e-02,3.958639e-15,1.435540e-13,1.618498e-15,1,1
weak,0.05,38,2.4455873686363998,2.681695,20,0.083651966412719714,2.37829207130640201e-02,2.37829207129607312e-02,1.032889e-13,4.342987e-12,1.383779e-13,1,1
weak,0.05,40,4.6646419624940982,7.754126,20,0.022980140472429418,9.72188381419201580e-02,9.72188381403040897e-02,1.616068e-12,1.662300e-11,4.079961e-13,1,1
weak,0.05,44,1.2214432825369923,0.330761,5,0.33991584768983479,4.21830180104840018e-03,4.21830180104840278e-03,2.602085e-18,6.168561e-16,4.423803e-20,1,1
weak,0.1,40,1.4310273114656278,2.918298,20,0.061059877086561951,5.47372724109728426e-02,5.47372724109709552e-02,1.887379e-15,3.448069e-14,6.804016e-16,1,1
weak,0.2,34,0.74900630039536531,6.381005,20,0.055718120831619658,2.69898091412445473e-01,2.69898091412441476e-01,3.996803e-15,1.480856e-14,8.274082e-15,1,1
moderate,0.05,30,3.7859289843144963,4.037899,20,0.034887521345115073,2.48445273153237750e-01,2.48445273153231561e-01,6.189493e-15,2.491290e-14,5.088416e-15,1,1
moderate,0.05,34,2.6517576272420906,1.249478,10,0.071137208150020892,1.17030382150742449e-01,1.17030382150741519e-01,9.298118e-16,7.945046e-15,2.503052e-16,1,1
moderate,0.05,38,3.1140046120620113,1.087411,10,0.051574097554128367,1.00247291611700845e-01,1.00247291611701178e-01,3.330669e-16,3.322453e-15,1.608566e-16,1,1
moderate,0.05,40,3.3073166870125297,0.974381,10,0.045718992681827837,8.98535440609995323e-02,8.98535440609995045e-02,2.775558e-17,3.088980e-16,1.238591e-16,1,1
moderate,0.05,44,4.1114509752847548,0.950197,10,0.02958094031206579,8.51129427011928646e-02,8.51129427011930728e-02,2.081668e-16,2.445772e-15,1.084015e-16,1,1
moderate,0.1,30,1.4938007568683711,2.514098,20,0.056032940352473692,2.34855742481767965e-01,2.34855742481784091e-01,1.612599e-14,6.866338e-14,1.243583e-14,1,1
moderate,0.1,34,2.7397724773309311,5.337458,20,0.016652946565574964,2.93112340353999357e-01,2.93112340355946799e-01,1.947442e-12,6.644013e-12,4.787727e-13,1,1
moderate,0.1,38,1.527767650530873,1.046940,10,0.05356777963462455,1.30930907515985712e-01,1.30930907515988793e-01,3.080869e-15,2.353049e-14,1.458336e-15,1,1
moderate,0.1,40,4.5850320240570213,7.492021,20,0.0059460223420693889,3.24988318502290319e-01,3.24988318502521245e-01,2.309264e-13,7.105683e-13,4.891386e-14,1,1
moderate,0.1,44,2.5653385779638094,1.479762,10,0.018994757988519663,1.35335987617050318e-01,1.35335987617048903e-01,1.415534e-15,1.045941e-14,3.970627e-16,1,1
moderate,0.3,30,0.78498486950445223,6.249742,20,0.022540497453655158,4.09803675036848503e-01,4.09803675036838566e-01,9.936496e-15,2.424697e-14,3.790771e-15,1,1
strong,0.05,30,2.6610158237422068,0.835646,10,0.070642613964732232,2.09832713790109926e-01,2.09832713790108399e-01,1.526557e-15,7.275113e-15,5.896962e-16,1,1
strong,0.05,34,4.2084787948537219,1.319289,10,0.028232478848022335,2.49920982642124034e-01,2.49920982642124478e-01,4.440892e-16,1.776918e-15,9.087312e-16,1,1
strong,0.05,38,3.7307498450604175,0.654129,10,0.035927380902100799,1.77664713652869899e-01,1.77664713652870176e-01,2.775558e-16,1.562245e-15,4.110010e-16,1,1
strong,0.05,40,2.3952891355119466,0.214061,5,0.08720701410649366,9.45841659971791426e-02,9.45841659971788234e-02,3.191891e-16,3.374657e-15,1.370533e-16,1,1
strong,0.05,44,2.8586670265026264,0.192444,5,0.061204775971330116,8.44075003780820204e-02,8.44075003780819788e-02,4.163336e-17,4.932425e-16,1.138619e-16,1,1
strong,0.1,30,2.3058687534444049,2.510891,20,0.023510456454435134,3.33450171398318229e-01,3.33450171398238737e-01,7.949197e-14,2.383923e-13,3.665565e-15,1,1
strong,0.1,34,1.1929988873207569,0.423796,5,0.087888514419346059,1.99101174496640471e-01,1.99101174496639555e-01,9.159340e-16,4.600345e-15,1.382427e-15,1,1
strong,0.1,38,1.252991686745798,0.295005,5,0.07966356377301051,1.59497096174977926e-01,1.59497096174977093e-01,8.326673e-16,5.220579e-15,5.957471e-16,1,1
strong,0.1,40,2.7726377646827558,1.148036,10,0.016260479351953842,2.42765746932460474e-01,2.42765746932459864e-01,6.106227e-16,2.515275e-15,8.495963e-16,1,1
strong,0.1,44,1.3923621901796199,0.182610,5,0.064500685123704132,1.10557783704159349e-01,1.10557783704159363e-01,1.387779e-17,1.255252e-16,2.150043e-16,1,1
strong,0.2,30,1.5860846549595968,4.752105,20,0.012422324672415179,4.06301082469797348e-01,4.06301082469781250e-01,1.609823e-14,3.962144e-14,6.954435e-14,1,1
strong,0.2,38,1.0551332848632606,0.837191,10,0.028071416667653309,2.84451959886709460e-01,2.84451959886723671e-01,1.421085e-14,4.995872e-14,4.154550e-14,1,1
strong,0.2,44,3.534496713443283,4.708622,20,0.0025014687479886582,3.83268328405105552e-01,3.83268328404990144e-01,1.154077e-13,3.011146e-13,1.066324e-14,1,1
strong,0.3,38,1.3868468158988041,3.254442,20,0.0072212501939762338,3.84257644573049839e-01,3.84257644573153812e-01,1.039724e-13,2.705799e-13,4.163111e-14,1,1
strong,0.3,44,0.80953173527926214,0.555741,10,0.021194156500755297,2.90983776301326713e-01,2.90983776301327546e-01,8.326673e-16,2.861559e-15,4.662935e-16,1,1
weak,0.05,34,1.8304557003563562,2.377373,20,0.14955063597933307,2.64744156477524049e-02,2.64744156477518811e-02,5.238865e-16,1.978841e-14,1.015247e-15,1,1
weak,0.05,40,3.0841341203478345,3.389049,20,0.05257843742639965,3.13535019553758260e-02,3.13535019553463634e-02,2.946254e-14,9.396891e-13,4.876702e-15,1,1
weak,0.05,44,0.95108081070141293,0.190653,5,0.58971594887272505,1.16507762794774098e-02,1.16507762794774029e-02,6.938894e-18,5.955735e-16,3.696721e-21,1,1
weak,0.1,38,1.1869250970970866,2.526466,20,0.088791648089632066,6.76876753824389721e-02,6.76876753824390970e-02,1.249001e-16,1.845241e-15,1.871262e-16,1,1
weak,0.1,44,1.7850704011169469,2.865689,20,0.039233452515896321,3.71399191113965382e-02,3.71399191113916949e-02,4.843348e-15,1.304081e-13,1.744889e-15,1,1
weak,0.3,34,0.53775890217691702,7.401278,20,0.048037327791649161,3.60555128583835538e-01,3.60555128583884277e-01,4.873879e-14,1.351771e-13,1.000891e-14,1,1
moderate,0.05,30,3.113596531862056,2.730738,20,0.051587623855599771,2.01729644090368532e-01,2.01729644090365673e-01,2.858824e-15,1.417156e-14,1.703162e-15,1,1
moderate,0.05,34,1.5289645384346393,0.413582,5,0.21491367864937272,5.82975960264126083e-02,5.82975960264131565e-02,5.481726e-16,9.403006e-15,1.627429e-16,1,1
moderate,0.05,40,1.4345200981165189,0.182164,5,0.24454682358795859,2.73614581224381551e-02,2.73614581224379538e-02,2.012279e-16,7.354430e-15,1.444057e-16,1,1
moderate,0.05,44,2.6419835961914129,0.392210,5,0.071665022819249843,3.81199451513613979e-02,3.81199451513613841e-02,1.387779e-17,3.640558e-16,2.117574e-17,1,1
moderate,0.1,30,1.3974389610045204,2.200011,20,0.064032536042013172,2.25748139324003338e-01,2.25748139324014829e-01,1.149081e-14,5.090101e-14,7.344664e-15,1,1
moderate,0.1,38,3.1562353973140183,4.469394,20,0.012548070094673212,2.65858714266557383e-01,2.65858714266524632e-01,3.275158e-14,1.231917e-13,8.458761e-15,1,1
moderate,0.1,40,4.4634120857660289,7.099832,20,0.0062744759355199738,3.18759783751845382e-01,3.18759783751858594e-01,1.321165e-14,4.144705e-14,3.925084e-14,1,1
moderate,0.1,44,4.7977939597392893,5.176041,20,0.0054303507937265095,2.77711966170786084e-01,2.77711966170782976e-01,3.108624e-15,1.119370e-14,1.081618e-14,1,1
moderate,0.2,30,0.74707865454597133,2.515299,20,0.056006186103909519,3.42106320377673301e-01,3.42106320377671969e-01,1.332268e-15,3.894309e-15,2.665867e-16,1,1
moderate,0.2,38,1.0341852358786867,1.919291,10,0.029220306416705026,2.54180472252842682e-01,2.54180472252843126e-01,4.440892e-16,1.747141e-15,4.312980e-16,1,1
moderate,0.2,44,2.6552524752467241,6.341419,20,0.0044324013840286039,3.15802357828792513e-01,3.15802357829625180e-01,8.326673e-13,2.636672e-12,3.420990e-13,1,1
moderate,0.3,44,1.6119809308661026,5.258681,20,0.0053450125540361474,3.19875841651472481e-01,3.19875841651537485e-01,6.500356e-14,2.032150e-13,1.546698e-13,1,1
strong,0.05,30,4.0713926243099987,1.956912,10,0.030165987221549777,2.93784483781346972e-01,2.93784483781344696e-01,2.275957e-15,7.747030e-15,1.504591e-15,1,1
strong,0.05,34,0.94000606554092503,0.061291,5,0.60770581801464307,9.15700742445972465e-02,9.15700742445972882e-02,4.163336e-17,4.546612e-16,1.142931e-16,1,1
strong,0.05,38,2.5894247101649484,0.315000,5,0.074606748775608356,1.20237733896394430e-01,1.20237733896394305e-01,1.249001e-16,1.038776e-15,2.026849e-16,1,1
strong,0.05,40,3.3260809709111907,0.412960,5,0.045204408479207418,1.37223611332760287e-01,1.37223611332759954e-01,3.330669e-16,2.427184e-15,2.534198e-16,1,1
strong,0.05,44,1.015368612749328,0.023324,5,0.50498963100473482,4.22179054189248601e-02,4.22179054189248948e-02,3.469447e-17,8.217951e-16,1.444362e-16,1,1
strong,0.1,30,2.5744605978073034,3.129958,20,0.018860381072093736,3.51945148182612466e-01,3.51945148182578105e-01,3.436140e-14,9.763284e-14,5.212548e-15,1,1
strong,0.1,34,2.4804699645965349,1.833293,10,0.020316884709514885,2.97630673293839965e-01,2.97630673293842740e-01,2.775558e-15,9.325509e-15,1.739384e-15,1,1
strong,0.1,38,1.6228586141498496,0.495058,5,0.047471518097319698,1.81795520710380160e-01,1.81795520710379466e-01,6.938894e-16,3.816867e-15,4.800180e-16,1,1
strong,0.1,40,4.8482655703872117,3.510352,20,0.0053178762490496898,3.52909305208423008e-01,3.52909305208392254e-01,3.075318e-14,8.714187e-14,4.944639e-15,1,1
strong,0.1,44,1.3313222971346417,0.166938,5,0.070556135552554328,1.08343070466457109e-01,1.08343070466456720e-01,3.885781e-16,3.586552e-15,2.221232e-16,1,1
strong,0.2,44,3.6661861259658579,5.066030,20,0.0023249905716645693,3.89001856649394795e-01,3.89001856649268229e-01,1.265654e-13,3.253594e-13,1.307350e-14,1,1
strong,0.3,40,1.5740894797064919,3.330268,20,0.0056054411771747402,3.78315303190526309e-01,3.78315303190369434e-01,1.568745e-13,4.146661e-13,3.560676e-14,1,1
weak,0.05,30,1.9720764424166721,4.376074,20,0.12876590023441745,6.22894850852834733e-02,6.22894850850457260e-02,2.377473e-13,3.816813e-12,7.921282e-14,1,1
weak,0.05,38,1.8498595609893438,1.532140,10,0.14641552814435663,1.18817096371852532e-02,1.18817096371849340e-02,3.191891e-16,2.686391e-14,2.009677e-16,1,1
weak,0.05,40,3.6559725262576142,4.762878,20,0.037412444396085896,5.14902791459118381e-02,5.14902791459837805e-02,7.194245e-14,1.397205e-12,2.517187e-14,1,1
weak,0.05,44,4.5814655068130801,4.719583,20,0.023822203201896566,4.85378172552045906e-02,4.85378172552790380e-02,7.444739e-14,1.533802e-12,1.838936e-14,1,1
weak,0.1,44,1.4586780156915105,1.913213,10,0.058765458164407633,2.89942311826706031e-02,2.89942311826703603e-02,2.428613e-16,8.376193e-15,1.044264e-16,1,1
moderate,0.05,30,1.8011435711897068,0.911900,10,0.15448221205740664,1.04836306117747691e-01,1.04836306117749523e-01,1.831868e-15,1.747360e-14,8.702777e-16,1,1
moderate,0.05,34,2.5972986235325903,1.198636,10,0.074154621752106811,1.13642341184102227e-01,1.13642341184101284e-01,9.436896e-16,8.304031e-15,2.310144e-16,1,1
moderate,0.05,38,3.167865327101886,1.125371,10,0.049834477466419627,1.02976881307110288e-01,1.02976881307109830e-01,4.579670e-16,4.447280e-15,1.712788e-16,1,1
moderate,0.05,40,1.2196901055959735,0.130666,5,0.34092944205142234,2.68401983665421812e-02,2.68401983665416122e-02,5.689893e-16,2.119915e-14,3.456198e-16,1,1
moderate,0.05,44,4.362446970421832,1.069770,10,0.026274532876356282,9.42481396588604747e-02,9.42481396588605858e-02,1.110223e-16,1.177979e-15,1.368693e-16,1,1
moderate,0.1,34,1.7771906702318365,2.245563,20,0.039582226397657891,2.04378091912428395e-01,2.04378091912474247e-01,4.585221e-14,2.243499e-13,3.416316e-14,1,1
